pitch_type,start_speed,pfx_x,pfx_z
FF,96.9,3.41,12.48
FF,96.5,1.04,10.39
FF,96.3,0.3,12.16
FF,96.2,2.43,13.07
FF,96.2,0.98,13.09
FF,96.2,4.13,10.28
FF,96,0.98,11.9
FF,96,3.58,13.29
FF,96,2.11,12.09
FF,96,1.34,12.84
FF,95.9,-0.79,9.16
FF,95.9,-0.816,12.132
FF,95.9,1.877,10.397
FF,95.8,0.27,12.85
FF,95.8,0.99,14.42
FF,95.7,1.15,10.97
FF,95.6,0.3,11.08
FF,95.6,0.76,12.47
FF,95.6,4.82,11.35
FF,95.5,0.54,13.199
FF,95.5,-0.24,12.4
FF,95.5,2.2,12.48
FF,95.5,-1.1,10.7
FF,95.5,0.28,13.73
FF,95.5,3.24,9.48
FF,95.5,2.13,13.84
FF,95.5,1.81,12.54
FF,95.5,1.97,10.65
FF,95.5,0.27,10.73
FF,95.4,1.62,11.44
FF,95.4,0.797,11.173
FF,95.4,1.61,11
FF,95.4,-0.64,11.01
FF,95.4,-0.296,8.488
FF,95.4,0.015,10.802
FF,95.4,2.228,12.037
FF,95.4,2.936,10.384
FF,95.4,2.194,8.835
FF,95.4,-0.11,9.53
FF,95.3,0.63,12.15
FF,95.3,0.19,10.36
FF,95.3,0.01,12.7
FF,95.3,1.99,12.21
FF,95.3,2.69,14
FF,95.3,0.58,10.54
FF,95.3,1.652,11.887
FF,95.3,0.74,7.99
FF,95.3,0.6,9.3
FF,95.2,2.1,9.73
FF,95.2,-1.93,12.63
FF,95.2,1.22,13.01
FF,95.2,0.77,11.83
FF,95.2,1.17,12.47
FF,95.2,-0.67,11.57
FF,95.2,2.82,14.53
FF,95.2,2.58,11.72
FF,95.2,0.8,11.42
FF,95.2,1.27,8.12
FF,95.2,1.99,11.26
FF,95.2,1.42,9.58
FF,95.1,1.83,10.49
FF,95.1,-0.03,8.12
FF,95.1,-0.98,9.261
FF,95.1,-0.73,11.83
FF,95.1,1.37,12.25
FF,95.1,-0.26,10.12
FF,95.1,1.11,11.995
FF,95.1,3.94,11.12
FF,95.1,3.96,11.38
FF,95.1,0.33,10.88
FF,95.1,1.19,9.4
FF,95.1,1.09,15.6
FF,95.1,2.24,13.84
FF,95.1,4.47,12.217
FF,95.1,0.16,10.82
FF,95.1,-0.26,9.7
FF,95.1,1.29,9.7
FF,95.1,1.69,10.63
FF,95,-0.19,9.7
FF,95,-1.71,10.18
FF,95,1.04,12.3
FF,95,-0.77,11.51
FF,95,-1.02,9.748
FF,95,-0.358,10.452
FF,95,0.18,10.42
FF,95,2.07,12.04
FF,95,0,12.13
FF,95,-1.66,14.22
FF,95,0.41,11.47
FF,95,2.002,9.789
FF,95,3.68,11.12
FF,95,0.13,13.2
FF,95,3.32,9.58
FF,95,1.7,12.16
FF,95,0.39,12.84
FF,95,0.57,11.91
FF,95,-0.23,10.04
FF,95,-0.42,10.74
FF,95,2.614,11.257
FF,95,3.283,10.604
FF,95,2.009,10.12
FF,95,0.92,11.24
FF,95,1.27,10.85
FF,95,3.04,10.82
FF,95,1.85,10.48
FF,95,1.36,10.77
FF,95,-0.48,12.31
FF,94.9,-0.79,9.09
FF,94.9,-1.34,10.1
FF,94.9,0.225,12.239
FF,94.9,2.13,12.78
FF,94.9,-2.54,13.5
FF,94.9,-0.753,11.011
FF,94.9,0.571,8.225
FF,94.9,2.205,10.246
FF,94.9,3.11,11.8
FF,94.9,3.7,11.69
FF,94.9,0.2,11.78
FF,94.9,-0.97,14.08
FF,94.9,2.18,13.26
FF,94.9,1.58,14.08
FF,94.9,1.67,12.67
FF,94.9,1.51,15.52
FF,94.9,1.6,12.63
FF,94.9,-0.77,15.35
FF,94.9,0.38,11.38
FF,94.9,1.58,14.12
FF,94.9,-2,14.21
FF,94.9,4.608,9.573
FF,94.9,3.093,11.886
FF,94.9,1.29,11.91
FF,94.9,1.72,10.1
FF,94.9,-0.674,13.42
FF,94.9,0.58,10.38
FF,94.9,2.182,13.992
FF,94.9,-2.08,10.7
FF,94.9,1.55,10.53
FF,94.9,0.11,9.54
FF,94.8,0.59,12.44
FF,94.8,0.13,7.94
FF,94.8,0.7,8.86
FF,94.8,-2.793,10.654
FF,94.8,-0.356,10.278
FF,94.8,0.169,10.248
FF,94.8,2,11.46
FF,94.8,0.524,11.912
FF,94.8,-0.597,10.768
FF,94.8,2.628,9.068
FF,94.8,2.04,10.97
FF,94.8,3.85,12.09
FF,94.8,2.25,10.2
FF,94.8,-0.99,9.61
FF,94.8,2.71,15.06
FF,94.8,1.41,14.26
FF,94.8,-0.44,12
FF,94.8,4.02,14.46
FF,94.8,3.04,12.47
FF,94.8,1.14,12.6
FF,94.8,-0.78,11.61
FF,94.8,1.546,10.895
FF,94.8,1.554,11.193
FF,94.8,1.554,11.193
FF,94.8,2.128,11.718
FF,94.8,3.407,12.869
FF,94.8,3.075,9.379
FF,94.8,-0.22,9.43
FF,94.8,-0.012,8.847
FF,94.8,-1.007,11.531
FF,94.8,2.56,11.31
FF,94.8,0.9,8.68
FF,94.8,0.53,10.5
FF,94.8,-0.33,9.7
FF,94.8,1,13.87
FF,94.8,1.27,9.49
FF,94.8,2.425,14.15
FF,94.8,1.08,11.302
FF,94.8,0.54,10.84
FF,94.8,-1.52,11.45
FF,94.8,1.86,7.49
FF,94.8,-0.16,11.09
FF,94.8,0.86,9.86
FF,94.7,-1.3,13.2
FF,94.7,-0.09,9.66
FF,94.7,1.94,10.11
FF,94.7,0.34,8.63
FF,94.7,1.61,9.17
FF,94.7,0.654,11.4
FF,94.7,0.897,12.361
FF,94.7,-1.32,11.277
FF,94.7,-3.395,8.202
FF,94.7,2.4,12.77
FF,94.7,2.14,12.53
FF,94.7,2.78,11.01
FF,94.7,0.99,12.26
FF,94.7,-0.69,12.54
FF,94.7,1.29,11
FF,94.7,3.19,11.51
FF,94.7,1.642,11.565
FF,94.7,1.046,14.208
FF,94.7,-0.104,12.376
FF,94.7,-0.816,10.152
FF,94.7,2.003,11.258
FF,94.7,2.075,12.261
FF,94.7,-0.09,12.71
FF,94.7,2.19,10.77
FF,94.7,0.98,11.42
FF,94.7,3.05,11.3
FF,94.7,0.33,13.12
FF,94.7,2.57,12.03
FF,94.7,2.57,12.03
FF,94.7,-0.51,9.55
FF,94.7,2.19,9.73
FF,94.7,-1.27,12.51
FF,94.7,-2.21,13.31
FF,94.7,0.75,9.58
FF,94.7,2.97,11.05
FF,94.7,1.43,10.98
FF,94.7,0.48,13.97
FF,94.7,0.51,11.86
FF,94.7,-0.23,12.18
FF,94.7,-0.27,9.84
FF,94.7,0.97,11.73
FF,94.7,2.809,11.636
FF,94.7,3.654,10.779
FF,94.7,3.654,10.779
FF,94.7,3.06,9.04
FF,94.7,0.1,8.26
FF,94.7,0.72,9.55
FF,94.7,-0.2,10.8
FF,94.7,3,10.27
FF,94.7,3.02,13.49
FF,94.7,0.95,11.43
FF,94.7,2.05,11.9
FF,94.7,-0.76,11.8
FF,94.7,1.32,12.3
FF,94.7,1.955,11.921
FF,94.7,1.366,13.981
FF,94.7,1.183,10.508
FF,94.7,0.74,8.09
FF,94.7,0.74,9.48
FF,94.6,-2.39,9.02
FF,94.6,1.476,9.975
FF,94.6,1.387,9.247
FF,94.6,-0.373,12.212
FF,94.6,-1.412,12.051
FF,94.6,0.06,13.56
FF,94.6,0.17,10.94
FF,94.6,0.212,13.38
FF,94.6,2.89,10.35
FF,94.6,0,11.55
FF,94.6,-0.49,10.51
FF,94.6,-0.56,12.76
FF,94.6,-1.62,11.48
FF,94.6,2.24,13.84
FF,94.6,2.59,13.54
FF,94.6,0.17,10.86
FF,94.6,1.88,10.92
FF,94.6,0.04,13.03
FF,94.6,3.63,13.99
FF,94.6,2.49,9.3
FF,94.6,0.47,10.89
FF,94.6,-0.428,11.146
FF,94.6,2.978,11.399
FF,94.6,4.042,10.543
FF,94.6,1.826,9.408
FF,94.6,1.17,10.1
FF,94.6,1.64,10.29
FF,94.6,0.34,11.48
FF,94.6,3.19,10.38
FF,94.6,1.81,9.24
FF,94.6,-0.342,13.308
FF,94.6,0.21,9.93
FF,94.6,0.31,10.34
FF,94.6,2.59,10.12
FF,94.6,1.01,9.08
FF,94.6,2.93,10.73
FF,94.6,0.28,7.97
FF,94.6,0.01,10.3
FF,94.6,0.05,10.59
FF,94.6,0.22,10.45
FF,94.6,1.05,9.19
FF,94.6,0.77,10.94
FF,94.5,0.85,10.47
FF,94.5,1.8,12.7
FF,94.5,1.01,10.49
FF,94.5,-1,9.84
FF,94.5,-1.291,10.274
FF,94.5,2.57,10.53
FF,94.5,-0.37,11.44
FF,94.5,-1.6,12.42
FF,94.5,0.93,10.89
FF,94.5,-0.08,10.91
FF,94.5,0.761,13.396
FF,94.5,2.454,9.209
FF,94.5,0.766,10.114
FF,94.5,1.962,11.19
FF,94.5,0.591,13.345
FF,94.5,0.82,12.02
FF,94.5,2.45,11.51
FF,94.5,1.66,12.16
FF,94.5,3.55,15.04
FF,94.5,1.13,12.32
FF,94.5,2.43,9.32
FF,94.5,0.1,13.07
FF,94.5,0.58,12.6
FF,94.5,0.99,12.16
FF,94.5,-0.58,13.6
FF,94.5,0.12,9.71
FF,94.5,2.03,13.06
FF,94.5,-0.12,11.56
FF,94.5,0.9,13.22
FF,94.5,1.57,9.99
FF,94.5,1.37,10.63
FF,94.5,2.653,9.925
FF,94.5,2.653,9.925
FF,94.5,2.639,9.896
FF,94.5,-0.17,8.91
FF,94.5,0.24,9.63
FF,94.5,0.77,10.73
FF,94.5,1.3,10.41
FF,94.5,1.08,11.17
FF,94.5,2.12,9.64
FF,94.5,-0.596,12.777
FF,94.5,-0.85,11.6
FF,94.5,-1.06,12.05
FF,94.5,0.94,10.38
FF,94.5,-2.52,11.08
FF,94.5,0.03,10.03
FF,94.5,1.398,12.038
FF,94.5,3.772,13.005
FF,94.5,3.442,12.319
FF,94.5,-0.64,9.77
FF,94.5,0.14,11.94
FF,94.5,-2.03,8.63
FF,94.4,-0.6,7.54
FF,94.4,0.996,12.19
FF,94.4,0.873,12.82
FF,94.4,1.15,13.47
FF,94.4,-0.32,12.47
FF,94.4,-1.11,11.88
FF,94.4,3.23,12.91
FF,94.4,1.13,9.31
FF,94.4,4.41,10.9
FF,94.4,2.181,11.178
FF,94.4,1.519,9.14
FF,94.4,1.278,10.607
FF,94.4,2.017,11.576
FF,94.4,2.133,11.305
FF,94.4,1.3,8.03
FF,94.4,1.03,11.38
FF,94.4,2.64,11.29
FF,94.4,6.21,15.28
FF,94.4,-2.77,9.9
FF,94.4,2.02,9.22
FF,94.4,-0.37,11.23
FF,94.4,3.52,13.34
FF,94.4,1.8,14.92
FF,94.4,1.61,12.49
FF,94.4,3.54,12.45
FF,94.4,-0.16,10.79
FF,94.4,0.8,11.06
FF,94.4,0.89,10.16
FF,94.4,0.87,11.29
FF,94.4,1.02,11.28
FF,94.4,0.76,10.9
FF,94.4,5.583,8.442
FF,94.4,5.193,10.65
FF,94.4,2.326,11.353
FF,94.4,4.319,12.603
FF,94.4,4.275,10.974
FF,94.4,5.152,11.705
FF,94.4,5.152,11.705
FF,94.4,5.183,9.586
FF,94.4,0.9,11.05
FF,94.4,1.39,9.13
FF,94.4,0.97,10.3
FF,94.4,-1.03,11.08
FF,94.4,-0.12,12.74
FF,94.4,1.56,11.48
FF,94.4,1.01,10.97
FF,94.4,1.75,8.93
FF,94.4,0,11.87
FF,94.4,-0.64,11.08
FF,94.4,2.41,9.68
FF,94.4,0.7,12.314
FF,94.4,0.763,10.012
FF,94.4,-0.447,12.581
FF,94.4,2.426,11.724
FF,94.4,-1.34,9.77
FF,94.4,-0.13,11.16
FF,94.4,-0.83,10.6
FF,94.4,-0.69,11.03
FF,94.4,0.36,9.13
FF,94.4,-1.02,9.58
FF,94.4,1.77,9.96
FF,94.4,0.01,14.47
FF,94.4,-0.2,9.91
FF,94.4,1.5,10.9
FF,94.3,-0.79,10.33
FF,94.3,-1.07,10.39
FF,94.3,0.62,13.03
FF,94.3,1.71,10.41
FF,94.3,0.88,8.4
FF,94.3,0.91,12.71
FF,94.3,1.451,10.015
FF,94.3,0.39,13.23
FF,94.3,-0.32,10.04
FF,94.3,2.33,14.42
FF,94.3,-0.15,9.06
FF,94.3,2.04,8.98
FF,94.3,-0.57,9.15
FF,94.3,1.07,13
FF,94.3,2.694,11.985
FF,94.3,-1.563,11.569
FF,94.3,1.976,12.777
FF,94.3,2.523,10.834
FF,94.3,1.669,12.399
FF,94.3,1.82,10.49
FF,94.3,0.49,11.27
FF,94.3,-1.98,10.94
FF,94.3,0.19,10.43
FF,94.3,1.58,12.21
FF,94.3,0.29,10.47
FF,94.3,-0.98,11.25
FF,94.3,-0.53,9.89
FF,94.3,-2.57,11.83
FF,94.3,-0.93,12.38
FF,94.3,-0.56,9.58
FF,94.3,1.39,12.91
FF,94.3,2.22,11.4
FF,94.3,1.26,10.71
FF,94.3,0.75,13.74
FF,94.3,1.88,11.79
FF,94.3,4.32,9.092
FF,94.3,2.597,10.799
FF,94.3,2.597,10.799
FF,94.3,4.523,12.478
FF,94.3,1.009,10.116
FF,94.3,-0.38,8.1
FF,94.3,-0.9,11.15
FF,94.3,-1.48,13.868
FF,94.3,1.58,8.62
FF,94.3,1.52,11.04
FF,94.3,1.08,11.24
FF,94.3,-0.32,13.96
FF,94.3,0.81,8.25
FF,94.3,0.478,12.338
FF,94.3,0.45,11.75
FF,94.3,0.14,7.65
FF,94.3,-0.19,10.42
FF,94.3,-1.22,8.51
FF,94.3,2.39,9.18
FF,94.3,-1.11,11.83
FF,94.3,0.64,12
FF,94.2,1.73,8.75
FF,94.2,0.49,9.06
FF,94.2,0.11,11.15
FF,94.2,0.61,11.42
FF,94.2,1.6,8.38
FF,94.2,1,8.71
FF,94.2,0.31,11.26
FF,94.2,0.66,11.58
FF,94.2,0.72,10.726
FF,94.2,0.148,10.289
FF,94.2,1.09,9.55
FF,94.2,1.15,12.66
FF,94.2,7.46,11.93
FF,94.2,0.931,10.151
FF,94.2,1.239,11.707
FF,94.2,-1.252,11.283
FF,94.2,-0.587,8.442
FF,94.2,0.521,12.768
FF,94.2,3.018,12.84
FF,94.2,-0.535,11.396
FF,94.2,1.439,11.587
FF,94.2,0.434,10.064
FF,94.2,1.37,13.3
FF,94.2,0.63,9.24
FF,94.2,-0.55,12.51
FF,94.2,-0.07,10.56
FF,94.2,2.08,12.68
FF,94.2,-1.58,12.81
FF,94.2,0.64,12.94
FF,94.2,1.16,13.94
FF,94.2,0.29,13.54
FF,94.2,0.33,11.96
FF,94.2,-0.4,11.19
FF,94.2,1.404,13.345
FF,94.2,4.033,11.338
FF,94.2,0.33,7.48
FF,94.2,0.09,9.65
FF,94.2,-1.39,6.92
FF,94.2,0.77,10.98
FF,94.2,-1.39,8.43
FF,94.2,-1.17,10.5
FF,94.2,-0.018,11.93
FF,94.2,0.45,10.21
FF,94.2,1.97,12.4
FF,94.2,-0.23,10.23
FF,94.2,1.86,11.57
FF,94.2,2.99,11.13
FF,94.2,-0.29,12.2
FF,94.2,0.34,13.38
FF,94.2,2.35,10.17
FF,94.2,-0.15,12.74
FF,94.2,0.39,12.68
FF,94.2,-0.82,11.91
FF,94.2,0.566,10.914
FF,94.2,1.68,11.465
FF,94.2,1.283,13.469
FF,94.2,-0.6,8.83
FF,94.2,0.91,9.78
FF,94.2,0.63,11.96
FF,94.2,-1.29,9.91
FF,94.2,-1.23,10.43
FF,94.2,1.53,10.55
FF,94.1,0.37,10.68
FF,94.1,1.27,7.72
FF,94.1,-0.91,10.74
FF,94.1,0.5,11.76
FF,94.1,-0.65,12.16
FF,94.1,-0.66,10.05
FF,94.1,-0.73,8.53
FF,94.1,0.259,9.87
FF,94.1,0.93,12.92
FF,94.1,2.08,10.33
FF,94.1,-1.49,11.99
FF,94.1,-0.35,10.45
FF,94.1,1.16,10.34
FF,94.1,0.07,14.5
FF,94.1,0.64,9.25
FF,94.1,4.63,13.13
FF,94.1,1.687,10.592
FF,94.1,0.6,11.528
FF,94.1,2.311,12.68
FF,94.1,1.072,11.204
FF,94.1,0.04,12.69
FF,94.1,-1.57,12.5
FF,94.1,0.69,11.5
FF,94.1,1.11,12.56
FF,94.1,-0.33,13.63
FF,94.1,2.91,12.94
FF,94.1,1.42,10.94
FF,94.1,2.38,10.18
FF,94.1,1.16,11.83
FF,94.1,0.3,13.09
FF,94.1,2.78,11.38
FF,94.1,3.17,12.48
FF,94.1,-0.25,10.46
FF,94.1,0.05,12.46
FF,94.1,-0.63,10.83
FF,94.1,1.73,9.99
FF,94.1,3.27,12.8
FF,94.1,-0.12,12.62
FF,94.1,-0.37,8.37
FF,94.1,1.74,14.92
FF,94.1,3.26,11.43
FF,94.1,2.75,14.33
FF,94.1,-0.08,10.48
FF,94.1,-1.52,10.24
FF,94.1,2.846,10.856
FF,94.1,2.846,10.856
FF,94.1,2.132,11.65
FF,94.1,4.579,10.026
FF,94.1,1.526,9.678
FF,94.1,-0.52,10.15
FF,94.1,-2.64,10.16
FF,94.1,0.2,8.74
FF,94.1,-0.139,8.708
FF,94.1,-0.538,10.224
FF,94.1,0.371,12.687
FF,94.1,1.32,12.25
FF,94.1,3.07,11.28
FF,94.1,0.33,9.84
FF,94.1,2.65,10.68
FF,94.1,-0.99,8.44
FF,94.1,2.642,11.361
FF,94.1,-0.73,9.44
FF,94.1,0.03,10.75
FF,94.1,-0.34,10.57
FF,94.1,-0.22,9.9
FF,94.1,-2.45,10.1
FF,94.1,-0.03,10.43
FF,94.1,1.67,12.3
FF,94.1,0.91,8.27
FF,94.1,1.26,11.3
FF,94.1,-0.34,8.32
FF,94,1.22,8.53
FF,94,0.44,8.32
FF,94,-1.92,9.19
FF,94,1.83,9.88
FF,94,0.45,11.14
FF,94,1.77,7.891
FF,94,-1.994,9.63
FF,94,2.15,8.778
FF,94,-0.972,9.739
FF,94,1.42,14.09
FF,94,2.39,13.57
FF,94,-1.05,10.25
FF,94,0.68,10.13
FF,94,1.13,12.44
FF,94,-1.24,11.09
FF,94,0.88,11.44
FF,94,0.1,10.94
FF,94,2.48,11.14
FF,94,4.31,9.4
FF,94,5.89,10.84
FF,94,0.344,12.107
FF,94,-2.47,11.76
FF,94,1.686,11.866
FF,94,0.904,12.779
FF,94,1.247,12.108
FF,94,-1.9,10.9
FF,94,-1.22,11.94
FF,94,-0.98,10.21
FF,94,0.31,12.29
FF,94,2.44,10.89
FF,94,3.73,10.97
FF,94,4.12,14.04
FF,94,-0.21,10.84
FF,94,-0.21,10.84
FF,94,5.34,10.77
FF,94,5.34,10.77
FF,94,4.7,9.99
FF,94,4.7,9.99
FF,94,4.38,10.16
FF,94,4.38,10.16
FF,94,2.34,12.22
FF,94,0.63,8.89
FF,94,2.82,12.58
FF,94,1.11,9.6
FF,94,3.9,14.56
FF,94,2.68,14.45
FF,94,3.32,12.05
FF,94,1,10.5
FF,94,0.76,11.53
FF,94,-1.19,12.92
FF,94,2.11,9.07
FF,94,2.18,13.91
FF,94,0.5,11.2
FF,94,2.516,10.538
FF,94,1.25,10.5
FF,94,-0.29,7.12
FF,94,1.366,9.772
FF,94,-0.163,12.648
FF,94,0.041,12.457
FF,94,-1.221,15.404
FF,94,-0.17,10.47
FF,94,-0.26,9.16
FF,94,0.82,10.79
FF,94,0.49,10.52
FF,94,-0.21,11.5
FF,94,2.92,10.48
FF,94,-0.47,10.05
FF,94,-0.29,11.64
FF,94,-0.15,10.84
FF,94,-2.33,8.68
FF,94,-2.48,10.21
FF,94,0.187,13.055
FF,94,-1.18,9.32
FF,94,-0.34,12.49
FF,94,-1.3,12.6
FF,94,-0.23,11.54
FF,94,-2.61,9.76
FF,94,1.75,9.51
FF,94,0.03,8.61
FF,94,0.8,9.26
FF,94,2.19,8.31
FF,94,2.05,12.37
FF,93.9,2.12,10.1
FF,93.9,1.48,14.33
FF,93.9,3.23,11.54
FF,93.9,1.44,11.44
FF,93.9,-0.52,9.59
FF,93.9,0.1,12.34
FF,93.9,1.9,11.52
FF,93.9,0.89,9.81
FF,93.9,2.077,10.786
FF,93.9,-1.766,9.623
FF,93.9,-0.812,9.58
FF,93.9,-1.867,11.505
FF,93.9,1.597,12.581
FF,93.9,0.59,13.43
FF,93.9,-1.3,11.19
FF,93.9,1.75,13.72
FF,93.9,0.9,14.75
FF,93.9,1.43,10.71
FF,93.9,1.2,12.98
FF,93.9,0.35,11.36
FF,93.9,2.29,12.13
FF,93.9,-0.09,9.45
FF,93.9,3.19,10.52
FF,93.9,6.16,10.96
FF,93.9,3.5,13.32
FF,93.9,3.1,12.83
FF,93.9,2.248,11.18
FF,93.9,0.952,12.632
FF,93.9,1.95,9.3
FF,93.9,2.62,10.59
FF,93.9,3.08,10.88
FF,93.9,3.54,12.36
FF,93.9,2.21,11.07
FF,93.9,3.99,11.55
